,userid,age,gender,skinTone,skinType,skinConcern1,skinConcern2,skinConcern3
14131,b1e1c28f-3880-48c2-a8e4-2a962ccd34c7,0,#,#,#,#,#,#
14132,b1ded5d8-62b1-4af7-89c5-20b3b1af0eda,21,FEMALE,MIDDLE,COMBINATION,BLACKHEAD,DRY,#
14133,b1decb22-897b-4a76-b1ef-44f1e7463640,0,#,#,#,#,#,#
14134,b1de7aa8-bbe8-400f-b17a-8d943d86b639,30,MALE,#,#,#,#,#
14135,b1dc2881-dbc1-45f3-afff-ba6260939d3a,38,MALE,BRIGHT,COMBINATION,WRINKLE,SENSITIVE,BLACKHEAD
14136,b1daea3e-8d55-46c3-a9dc-d9f81fa89359,0,#,#,#,#,#,#
14137,b1da6acc-f0f9-44c3-8d48-aa7f5782cef3,0,#,#,#,#,#,#
14138,b1d62cea-443f-4b00-9e7d-a64f5909b158,0,#,#,#,#,#,#
14139,b1d49891-3288-4402-ae3e-2f62f3ef9cdf,0,#,#,#,#,#,#
14140,b1d4714a-d4c6-4c47-89f8-e16276ae4fb8,0,#,#,#,#,#,#
14141,b1d3eb0f-9e0c-4708-8827-cbc9d9c21ae7,0,#,#,#,#,#,#
14142,b1d318b1-19f4-41fc-a95f-4fcb6faa96fe,0,#,#,#,#,#,#
14143,b1cee468-acc7-46e1-9f5f-730ffeea84ac,16,FEMALE,MIDDLE,COMBINATION,BLACKHEAD,SENSITIVE,ACNE
14144,b1ce5621-6e82-4610-8dcd-55ba96396ef5,0,#,#,#,#,#,#
14145,b1ce3c46-5ebb-48ef-bc44-119e408aee01,0,#,#,#,#,#,#
14146,b1c95cac-2384-444d-a4e7-a7011e43f8c2,0,#,#,#,#,#,#
14147,b1c80c93-eb49-4bac-824f-918590edec1f,0,#,#,#,#,#,#
14148,b1c7f044-611e-45b1-a996-dcd099e3a73c,0,#,#,#,#,#,#
14149,b1c75bec-1962-47ab-9485-a096ed06cf9d,0,#,#,#,#,#,#
14150,b1c3113c-e10a-4735-acd1-c0d3c9e351ef,0,#,#,#,#,#,#
14151,b1c2183e-8930-4a9f-bfef-1f195682a4fb,0,#,#,#,#,#,#
14152,b1bfdaa5-d5d6-40fa-b28d-942148174814,0,#,#,#,#,#,#
14153,b1bdd048-d33f-445e-b4b3-882f48983352,16,FEMALE,DARK,DRY,ACNE,BLACKHEAD,WHITENING
14154,b1bc4d72-15b9-418d-bec9-6307f0f240b2,50,FEMALE,DARK,DRY,DRY,WHITENING,WRINKLE
14155,b1b9cebe-a9b0-401c-b1c1-d79a0bc7f172,12,FEMALE,MIDDLE,COMBINATION,SENSITIVE,#,#
14156,b1b93c45-891e-4ef2-a186-8e356b277f73,0,#,#,#,#,#,#
14157,b1b65518-4ed0-4042-a88e-bea4adf372bc,0,#,DARK,COMBINATION,DRY,BLACKHEAD,SENSITIVE
14158,b1b57915-e9c8-4cc1-8d93-98feecb6fd44,0,#,#,#,#,#,#
14159,b1b3d2f7-5e96-42df-b0b9-0a104a75868c,35,MALE,MIDDLE,DRY,SENSITIVE,DRY,#
14160,b1afea9e-a717-4c83-943d-4550a626f633,0,#,#,#,#,#,#
14161,b1af20bf-3350-490c-8070-a6f312673ba0,26,MALE,BRIGHT,NORMAL,SENSITIVE,#,#
14162,b1ae0da7-494d-4b24-9d1f-2fe03fe78c7d,22,FEMALE,BRIGHT,DRY,SENSITIVE,DRY,#
14163,b1ad9d35-145a-4ca2-9208-0c6991ae4abb,0,#,#,#,#,#,#
14164,b1abef1d-1309-46bf-bc18-203c05194213,0,#,#,#,#,#,#
14165,b1ab2bd4-8e9f-4791-8ceb-4275a6d99b23,16,FEMALE,#,#,#,#,#
14166,b1aac9e8-6b52-459c-b335-f5a42e58a3cd,30,FEMALE,MIDDLE,DRY,WRINKLE,DRY,WHITENING
14167,b1aa0e44-ec4b-4e73-a4e7-7e55c76537a1,16,FEMALE,DARK,DRY,BLACKHEAD,WHITENING,DRY
14168,b1a61500-ca33-4cff-9e65-4e8316c53e41,0,#,#,#,#,#,#
14169,b1a571f2-b7c3-44a7-a528-2c41b108248a,0,#,#,#,#,#,#
14170,b1a3d63e-5e57-4ba3-97c5-f4493be338ae,0,#,#,#,#,#,#
14171,b1a3cecc-0e83-46ab-baa7-77d3e16c1e98,0,#,#,#,#,#,#
14172,b1a28168-7988-4066-8f15-20d8eed5a86b,0,#,#,#,#,#,#
14173,b1a1b607-49f4-441a-8aed-97e11b8793c2,0,#,#,#,#,#,#
14174,b1a0f181-df7d-4acb-b23d-98a80374d25c,24,FEMALE,BRIGHT,COMBINATION,ACNE,SENSITIVE,DRY
14175,b1a0cb7a-6adb-4183-a66d-4c80515f7f20,46,MALE,MIDDLE,OILY,BLACKHEAD,ACNE,#
14176,b19f7ac9-e3ff-4661-90d6-173a6e440a74,23,FEMALE,DARK,DRY,WHITENING,#,#
14177,b19e2483-ecb2-49a0-a5f9-96f0f0f3f9e6,0,#,#,#,#,#,#
14178,b19d2231-285d-42a3-8724-eec8b3c98f19,0,#,#,#,#,#,#
14179,b19bcc78-37ae-473c-8883-6554546a2b90,0,#,#,#,#,#,#
14180,b19bad53-70cd-4326-9fa1-ff737cc0b6c4,0,#,#,#,#,#,#
14181,b19ba2c6-47e2-47d4-baec-06f791f0bf3e,0,#,#,#,#,#,#
14182,b1998cdb-ef7b-480e-bd89-af1b71a25d60,0,#,#,#,#,#,#
14183,b1943875-39dd-405d-a677-e68f332f42bd,0,#,#,#,#,#,#
14184,b1907a44-657b-4e33-b816-10f82340455d,0,#,#,#,#,#,#
14185,b18e8925-1016-4b61-80f3-836f3053c993,0,#,#,#,#,#,#
14186,b18dfbea-0ed5-48d9-8294-6f565f1058c2,0,#,#,#,#,#,#
14187,b18d499b-f76b-4d83-92f3-b9396439831d,40,FEMALE,BRIGHT,DRY,WRINKLE,DRY,#
14188,b18c3d22-042d-44ec-9795-e9ea13f689ad,0,#,#,#,#,#,#
14189,b18a8b68-766e-4677-a19a-29a8803f43af,0,#,#,#,#,#,#
14190,b18834f6-6afc-484d-b9bd-8bdbb31a80cd,0,#,#,#,#,#,#
14191,b187ac04-9196-448a-a058-e1b6027f99c6,0,#,#,#,#,#,#
14192,b182e693-35ec-4849-87da-0dbb3a1acf34,0,#,#,#,#,#,#
14193,b18298b7-7137-440c-a174-a50380465ba6,15,FEMALE,MIDDLE,COMBINATION,DRY,SENSITIVE,ACNE
14194,b1817774-0d78-4fe3-a7dc-32f7d2a837c6,0,#,#,#,#,#,#
14195,b181719e-85af-41f2-bcb6-faac0b34c7bf,0,#,#,#,#,#,#
14196,b1805a99-7c9d-4001-a57a-47a6406dcde4,18,FEMALE,BRIGHT,NORMAL,BLACKHEAD,#,#
14197,b17fa544-d47b-469a-9e91-e308cc9b1a46,19,FEMALE,MIDDLE,DRY,BLACKHEAD,DRY,WHITENING
14198,b17f97d4-4f04-436a-8481-b7e9884031f1,0,#,#,#,#,#,#
14199,b17eef86-4dd0-42b5-b973-7cef916f8953,0,#,#,#,#,#,#
14200,b17ed957-b423-4e59-b180-953e54736272,0,#,#,#,#,#,#
14201,b17e3726-a190-4349-8beb-1174c088ba23,26,FEMALE,MIDDLE,COMBINATION,WHITENING,BLACKHEAD,DRY
14202,b176e172-2107-4f6a-a172-3960f28af8b5,0,#,BRIGHT,COMBINATION,ACNE,DRY,#
14203,b171eb93-2fa8-4806-a2cd-43c95aeb1f60,0,#,#,#,#,#,#
14204,b170865f-9f9a-40eb-b9f5-203447bcde1a,0,#,#,#,#,#,#
14205,b1707dba-993d-4a9c-96ec-ee78f4fd4e53,0,#,#,#,#,#,#
14206,b167e289-d0ee-43a5-9e14-9a4cfd0eaea4,0,#,#,#,#,#,#
14207,b1675337-2efb-4162-840a-02e07db7704b,0,#,#,#,#,#,#
14208,b16707fe-5601-4386-97bd-66f3c7112342,0,#,#,#,#,#,#
14209,b166fd54-505d-453f-987d-36a78bd17f9c,0,#,#,#,#,#,#
14210,b160b9c8-12ce-4942-ac41-812ca0447eaa,0,#,#,#,#,#,#
14211,b160abd0-2ff1-4f98-9cb5-14e8363abbe4,22,FEMALE,BRIGHT,COMBINATION,BLACKHEAD,ACNE,#
14212,b16051a6-321b-4474-aa97-e82229d18475,16,FEMALE,MIDDLE,DRY,SENSITIVE,BLACKHEAD,ACNE
14213,b15faafd-35e3-4e1c-80a5-732a9a353f26,0,#,#,#,#,#,#
14214,b15c379a-8e53-4887-8449-1ece8302d93e,26,MALE,MIDDLE,DRY,BLACKHEAD,ACNE,DRY
14215,b15aab29-a488-426d-b14a-7f047eda0377,0,#,#,#,#,#,#
14216,b15aa83b-df9a-4565-885d-f1f84445463a,34,MALE,MIDDLE,COMBINATION,DRY,#,#
14217,b15969fd-29ce-4ad0-911e-09fcea7b0666,21,FEMALE,MIDDLE,COMBINATION,DRY,BLACKHEAD,#
14218,b157ea32-a16f-4477-badf-6ddfc5e02c52,0,#,#,#,#,#,#
14219,b15725b3-7a4e-4caa-ba2e-24e94a7b1331,14,FEMALE,MIDDLE,NORMAL,WHITENING,ACNE,BLACKHEAD
14220,b156e658-1390-4db6-932a-90b3917a05eb,24,MALE,MIDDLE,NORMAL,SENSITIVE,#,#
14221,b156c8ed-68d2-4f7a-8221-5e240a285c75,0,#,#,#,#,#,#
14222,b1551924-5ed9-4408-a7ef-3a473962a5d4,16,FEMALE,MIDDLE,COMBINATION,DRY,BLACKHEAD,ACNE
14223,b1549411-b179-4567-ad16-a701765f4ab8,0,#,#,#,#,#,#
14224,b153c3f2-9492-4751-9b19-3b94ff43a02c,49,MALE,MIDDLE,NORMAL,DRY,WHITENING,WRINKLE
14225,b151b2bb-2eb0-45c3-b4f2-f82d410ec03e,19,FEMALE,BRIGHT,COMBINATION,SENSITIVE,BLACKHEAD,ACNE
14226,b151b2a4-b6cc-477c-97df-fe23085fd36d,0,#,#,#,#,#,#
14227,b150b7c6-430f-4978-8536-e75629f15c7e,31,FEMALE,MIDDLE,COMBINATION,ACNE,SENSITIVE,#
14228,b1500bf6-7014-4783-b338-f23079c686e0,0,#,#,#,#,#,#
14229,b14fd985-3e11-4024-a672-9c23422094ec,26,FEMALE,MIDDLE,COMBINATION,ACNE,SENSITIVE,BLACKHEAD
14230,b14fa64d-98c3-496d-92df-7eca8800ac2a,44,FEMALE,DARK,OILY,BLACKHEAD,WRINKLE,ACNE
14231,b14d1323-32e7-4ad5-a4bb-415060cef453,0,#,#,#,#,#,#
14232,b14cc67c-f20a-4608-a7ea-55fc810b28ea,20,MALE,DARK,COMBINATION,WRINKLE,#,#
14233,b14a8a6e-974a-44c2-82e0-f0fcb85e9e37,0,#,#,#,#,#,#
14234,b1486bcb-a382-4002-954d-5eb8ddee8dc4,29,FEMALE,MIDDLE,COMBINATION,BLACKHEAD,#,#
14235,b14507a9-f956-40be-80fb-e7ce7f943881,0,#,#,#,#,#,#
14236,b1437480-3935-4eec-a4ac-cd00a3df2fde,0,#,#,#,#,#,#
14237,b1431c5a-f393-4cd3-a15b-cd0665da02a2,0,#,#,#,#,#,#
14238,b142e17a-0bce-4b27-9860-a5cdd6540977,14,FEMALE,MIDDLE,NORMAL,ACNE,BLACKHEAD,#
14239,b1429ab3-eaaf-473c-9bc9-eeb6196b2d56,0,#,#,#,#,#,#
14240,b13debaf-7c82-4223-954c-e1431c18c1a8,22,FEMALE,MIDDLE,DRY,ACNE,BLACKHEAD,WHITENING
14241,b13d39d4-ec59-42a8-860d-372257cbc3fb,0,#,#,#,#,#,#
14242,b13b0a88-fb52-43d2-966d-522873702f79,0,#,#,#,#,#,#
14243,b13a5969-b5ef-46b9-9fa7-6cef13c77101,0,#,#,#,#,#,#
14244,b139ca92-1c23-48e9-a4ec-28a4e9b0ec05,0,#,#,#,#,#,#
14245,b138c058-9075-4eaa-a75c-13f1a8fc7515,0,#,#,#,#,#,#
14246,b137432b-8d8e-431a-8187-0c06a0791753,15,FEMALE,DARK,OILY,BLACKHEAD,DRY,ACNE
14247,b136be70-0b7e-4ce3-959f-14e3878b5aee,0,#,#,#,#,#,#
14248,b136595d-4def-480f-b3f6-e0d1e22b012f,0,#,#,#,#,#,#
14249,b134e00d-901f-40c3-99d2-67ac727da694,30,FEMALE,DARK,OILY,SENSITIVE,DRY,#
14250,b1339216-b730-49ab-bb89-acfb105f9ef5,0,#,#,#,#,#,#
14251,b13318d6-a217-4611-96b8-c5bd34d36073,0,#,#,#,#,#,#
14252,b132ede6-49e4-4360-b6b4-5935ad76bd65,0,#,#,#,#,#,#
14253,b132be35-e805-41d9-8cb3-7356fb4bee48,0,#,#,#,#,#,#
14254,b1328542-f0ee-4d64-b6f1-135617f6933c,0,#,BRIGHT,COMBINATION,BLACKHEAD,#,#
14255,b130aabc-bd63-4499-b78b-91295a85bbd8,0,#,#,#,#,#,#
14256,b1302bbd-2a8b-4985-aae0-601a4b388fbd,0,#,#,#,#,#,#
14257,b12f2b7e-2a37-44aa-b332-2dbf6612ef6d,0,#,#,#,#,#,#
14258,b12c5bfd-ff56-4c89-83bc-b00066d9a954,30,FEMALE,MIDDLE,NORMAL,SENSITIVE,#,#
14259,b12bf49c-a0ba-471e-af86-472f869a1138,19,FEMALE,DARK,COMBINATION,WHITENING,DRY,BLACKHEAD
14260,b12a78a1-894e-4a9f-a7b1-c32b78bcbab8,0,#,#,#,#,#,#
14261,b12a07f7-e074-4a8f-978a-bbc6d600c944,0,#,#,#,#,#,#
14262,b12a07c8-382f-4ed0-85a4-fc991eb6e84f,24,FEMALE,BRIGHT,COMBINATION,ACNE,BLACKHEAD,#
14263,b1277dfa-99c0-4592-9102-feb47356934d,0,#,#,#,#,#,#
14264,b1255e9e-ebde-4dfb-8ee1-a1aa0cceee45,29,MALE,MIDDLE,OILY,BLACKHEAD,WHITENING,WRINKLE
14265,b121cd12-849e-4467-b26b-69a811eeb20f,0,#,#,#,#,#,#
14266,b1213726-658f-49e1-aa45-bdc303654bb9,0,#,#,#,#,#,#
14267,b11f67f2-f4fd-442e-9ff2-9a3e1af2e8a2,0,#,#,#,#,#,#
14268,b11f36ef-dec4-4578-8e97-38cc624ed597,59,FEMALE,DARK,DRY,WHITENING,ACNE,DRY
14269,b11ef8e8-b27d-4add-959b-f3a3075ee27e,0,#,#,#,#,#,#
14270,b11d7abf-38a4-446d-8623-f6fd54a8b48e,29,FEMALE,MIDDLE,COMBINATION,WRINKLE,DRY,BLACKHEAD
14271,b11d210a-08af-4c23-b62f-12d4761bb64a,22,FEMALE,BRIGHT,COMBINATION,DRY,WHITENING,BLACKHEAD
14272,b119692e-ac1f-400f-a0ee-c56950e77142,18,FEMALE,MIDDLE,OILY,BLACKHEAD,WHITENING,ACNE
14273,b116d132-37de-4fee-a2e7-3d458dba0795,0,#,#,#,#,#,#
14274,b1148b4d-c5fb-4cb7-8a51-cb32b84904d5,0,#,#,#,#,#,#
14275,b11456d8-d7e9-48b9-8a3d-ab7e55e1b25e,0,#,#,#,#,#,#
14276,b112c06c-2988-4073-a2ac-b219c4d90f33,22,FEMALE,MIDDLE,OILY,BLACKHEAD,#,#
14277,b111dea5-5642-409d-9193-65f1e1b233a1,0,#,#,#,#,#,#
14278,b111b6d6-9064-422b-8725-002f9aff558b,15,FEMALE,MIDDLE,COMBINATION,DRY,WHITENING,#
14279,b1100596-a104-4e25-a15a-949c55ce6d39,0,#,#,#,#,#,#
14280,b10c11bc-ed38-4638-ba3d-67f43ae105bc,34,MALE,MIDDLE,OILY,SENSITIVE,#,#
14281,b1089bf3-759a-4279-8f0a-485686a3f073,0,#,#,#,#,#,#
14282,b1087e0b-899a-47a2-8bcb-f8a0929fa9ed,17,FEMALE,MIDDLE,OILY,SENSITIVE,ACNE,BLACKHEAD
14283,b107d4db-efb1-42a8-835a-222dcc6d9c02,16,FEMALE,MIDDLE,DRY,SENSITIVE,WHITENING,DRY
14284,b1077c62-3465-4638-bee4-da139b34be5a,37,MALE,MIDDLE,NORMAL,WHITENING,WRINKLE,#
14285,b106b882-4104-4c50-9a22-cc3bd8868a52,14,FEMALE,MIDDLE,DRY,SENSITIVE,DRY,ACNE
14286,b106a54b-5d42-45e8-a7ea-79271441d27a,16,FEMALE,MIDDLE,COMBINATION,BLACKHEAD,WHITENING,ACNE
14287,b1069a35-f452-4b62-964d-28ff569403c7,0,#,#,#,#,#,#
14288,b10697b1-63d1-466d-8d4a-eae5eae3454c,0,#,#,#,#,#,#
14289,b104dc55-14e4-4934-aec4-be001fdb2b70,15,FEMALE,MIDDLE,COMBINATION,BLACKHEAD,ACNE,#
14290,b100e91d-39a6-4679-a2e4-4ae13305a34d,0,#,#,#,#,#,#
14291,b100b165-8f1b-4430-ad33-41f08f6224ef,0,#,#,#,#,#,#
14292,b10051f1-cc79-4631-9de4-9c9e4158a647,19,FEMALE,BRIGHT,DRY,DRY,#,#
14293,b0ff9f34-b838-4963-97ce-ec526c339a7f,0,#,#,#,#,#,#
14294,b0ff0137-7e11-44bf-9131-60f97602071c,18,FEMALE,BRIGHT,COMBINATION,SENSITIVE,BLACKHEAD,#
14295,b0fe3172-de09-45cb-b146-bd25bc12c12c,32,FEMALE,MIDDLE,COMBINATION,WHITENING,BLACKHEAD,WRINKLE
14296,b0fcf094-99da-4cd3-b7b9-ead8662fcf75,19,FEMALE,MIDDLE,NORMAL,WHITENING,#,#
14297,b0fb69e7-0a09-4fe2-9f7c-33ecdcf4031a,17,FEMALE,DARK,COMBINATION,BLACKHEAD,WHITENING,WRINKLE
14298,b0fb67b3-9aed-41f2-b51c-63db070633d4,30,FEMALE,MIDDLE,COMBINATION,WHITENING,ACNE,#
14299,b0faf150-e51a-4baa-90e0-d52b3fb28acc,34,MALE,MIDDLE,NORMAL,WRINKLE,WHITENING,#
14300,b0f9cad9-c7a0-4cb1-8ed3-b244586eb1b9,0,#,#,#,#,#,#
14301,b0f9b47e-90a9-425b-a423-452dc635f036,19,MALE,DARK,OILY,ACNE,BLACKHEAD,#
14302,b0f7eb4a-6ba5-4e63-9279-f01665f427d8,18,FEMALE,MIDDLE,OILY,BLACKHEAD,SENSITIVE,ACNE
14303,b0f7097f-a0ae-48f4-9426-06a7810907b9,0,#,#,#,#,#,#
14304,b0f42051-e1e7-47a1-bffd-bda385026ef8,29,MALE,BRIGHT,DRY,WRINKLE,BLACKHEAD,DRY
14305,b0f22dc7-eb4e-474b-8c05-5cd846aa83ba,0,#,#,#,#,#,#
14306,b0f188b6-706c-4930-ba97-0b208d2d547b,0,#,#,#,#,#,#
14307,b0f0448e-2949-4f72-889d-df350e2a0acb,0,#,#,#,#,#,#
14308,b0f00911-a6e1-4ad8-ba87-f6e049d8b008,31,MALE,MIDDLE,OILY,DRY,WHITENING,BLACKHEAD
14309,b0ed1488-1ea6-45eb-b20b-bfa136a5166a,0,#,#,#,#,#,#
14310,b0ec43c1-2044-4da0-9c9f-08a071e0410c,17,FEMALE,MIDDLE,NORMAL,BLACKHEAD,WHITENING,ACNE
14311,b0eb4eff-8136-4807-ad36-11780e642f9f,27,MALE,DARK,COMBINATION,SENSITIVE,WHITENING,BLACKHEAD
14312,b0eb15d7-fb36-409b-8ba3-25db245cd6f8,27,FEMALE,DARK,COMBINATION,SENSITIVE,BLACKHEAD,ACNE
14313,b0e769fd-cb05-4019-94b3-87268cef5b2c,29,MALE,MIDDLE,DRY,DRY,BLACKHEAD,ACNE
14314,b0e64409-7ade-488f-ae22-1934fdf164bb,0,#,#,#,#,#,#
14315,b0e4cf39-5921-442a-b07b-4e1f09fd6774,35,FEMALE,DARK,OILY,BLACKHEAD,WRINKLE,ACNE
14316,b0e3dc7c-f098-47fc-9ced-6cc402445fdf,18,FEMALE,MIDDLE,OILY,BLACKHEAD,SENSITIVE,ACNE
14317,b0e2a17b-e7cb-4827-aa3a-7c90a0a980fd,0,#,#,#,#,#,#
14318,b0e1ef86-e51e-4f54-9903-d21c3713847c,18,FEMALE,MIDDLE,COMBINATION,WHITENING,WRINKLE,SENSITIVE
14319,b0dfbb32-6185-4a8b-9a1e-7cf060c75160,17,FEMALE,MIDDLE,COMBINATION,WHITENING,ACNE,#
14320,b0df01ac-cdf2-480f-b84b-48550927e10c,33,MALE,MIDDLE,COMBINATION,SENSITIVE,#,#
14321,b0dee7e2-7c57-4933-bfc2-1e6bc9fa7e4d,0,#,#,#,#,#,#
14322,b0de5b78-fd96-498c-aac5-f0949d8d1141,0,#,#,#,#,#,#
14323,b0dde2ea-690f-4c54-940a-0dc2cee3e7c3,0,#,#,#,#,#,#
14324,b0dbd252-2c71-4abd-ad44-440a030c1268,21,FEMALE,MIDDLE,COMBINATION,BLACKHEAD,WHITENING,ACNE
14325,b0da62f1-9f17-4e47-b214-9ed7b92c6fd6,0,#,#,#,#,#,#
14326,b0d8c4c0-afbe-4631-8a4c-ae4358988314,20,FEMALE,MIDDLE,DRY,WHITENING,DRY,#
14327,b0d7793d-2bbb-463c-977a-d49603518f63,47,MALE,DARK,COMBINATION,WRINKLE,ACNE,DRY
14328,b0d561ed-bfc8-4e37-931d-2a02dc677dd5,0,#,#,#,#,#,#
14329,b0d54a6a-91e6-46e2-a0fb-e43d44ecc984,0,#,#,#,#,#,#
14330,b0d3368d-c646-4191-a252-48695dbda8b4,13,FEMALE,BRIGHT,OILY,DRY,WHITENING,SENSITIVE
14331,b0ce7fd0-6825-4589-aa2e-eb88a7775f92,0,#,#,#,#,#,#
14332,b0cd7a15-5ef7-4aba-bba7-a169e46f8773,32,MALE,MIDDLE,OILY,BLACKHEAD,WRINKLE,WHITENING
14333,b0cbaa99-9281-4403-a648-90cf77d9c62b,0,#,#,#,#,#,#
14334,b0c8a0de-a64f-4069-8ef5-a70e838a7487,0,#,#,#,#,#,#
14335,b0c874f7-d00d-46cf-9dbe-0b2f4856e4b5,0,#,#,#,#,#,#
14336,b0c80d14-c043-4c99-8cdb-d5939031f5b7,30,FEMALE,MIDDLE,DRY,ACNE,BLACKHEAD,DRY
14337,b0c49745-b32d-4375-ac11-3d7f3c635c15,0,#,#,#,#,#,#
14338,b0c184c8-6491-4739-862e-9753b2a0a3a9,0,#,#,#,#,#,#
14339,b0c0eb61-a007-4069-8d6a-597c2b9863a6,35,MALE,BRIGHT,DRY,ACNE,SENSITIVE,DRY
14340,b0bf7753-43ff-41f8-b871-cc0f9d44696d,0,#,#,#,#,#,#
14341,b0bcedfe-06d5-4355-ba01-99b2a058844c,43,FEMALE,MIDDLE,DRY,BLACKHEAD,DRY,WRINKLE
14342,b0b5da0f-4426-4256-8fd2-dcd29ebe2665,30,FEMALE,DARK,COMBINATION,WHITENING,SENSITIVE,DRY
14343,b0b45131-522b-4f01-a400-adcabc8493c9,38,FEMALE,MIDDLE,COMBINATION,WRINKLE,ACNE,BLACKHEAD
14344,b0b3230c-75d7-4c9a-a527-823c67ef97a4,0,#,#,#,#,#,#
14345,b0b2c1e5-846d-4470-b583-a30916d582fa,0,#,#,#,#,#,#
14346,b0b1d0b7-290d-4c3a-8234-fbab4ee48872,0,#,#,#,#,#,#
14347,b0b14216-0b1b-4dce-8728-1ad29e9c6293,36,MALE,BRIGHT,NORMAL,WRINKLE,#,#
14348,b0b0fd8b-ce9d-4899-b1ec-19d65f22a806,0,#,#,#,#,#,#
14349,b0adc05e-27b9-4865-839c-d320e50796d1,49,FEMALE,MIDDLE,DRY,DRY,WHITENING,BLACKHEAD
14350,b0ace7b6-7fc7-4fae-864e-6c24b9f8b4aa,41,MALE,MIDDLE,OILY,BLACKHEAD,SENSITIVE,ACNE
14351,b0abc93f-bf7d-462e-b0db-d194d1d1aee5,25,MALE,BRIGHT,DRY,DRY,#,#
14352,b0a921e9-ca33-40cc-bbea-7c8576670715,0,#,#,#,#,#,#
14353,b0a855e1-7820-45f3-82a2-f393e1138aeb,20,FEMALE,MIDDLE,DRY,BLACKHEAD,SENSITIVE,DRY
14354,b0a71e8a-1764-47a0-9f3e-54c99eae2b2b,30,MALE,MIDDLE,NORMAL,WRINKLE,DRY,ACNE
14355,b0a55fd8-0232-4d82-a2b8-ad301e807e4b,14,FEMALE,MIDDLE,OILY,WHITENING,BLACKHEAD,ACNE
14356,b0a4e301-320c-4307-a892-309cd78794d5,18,FEMALE,BRIGHT,COMBINATION,WHITENING,DRY,BLACKHEAD
14357,b0a23a66-a3c3-49db-8799-aca9145362cf,15,FEMALE,MIDDLE,OILY,BLACKHEAD,ACNE,#
14358,b0a2312a-5559-4a34-8509-9ff1d2d5b64b,53,FEMALE,MIDDLE,DRY,WRINKLE,#,#
14359,b0a11c62-55b8-41c9-8596-ccbfbc7681a0,0,#,#,#,#,#,#
14360,b0a11a8a-38db-4655-995e-cce5ceeced9d,0,#,MIDDLE,NORMAL,WRINKLE,#,#
14361,b09e0972-8ebd-415a-8b77-924c392f8f8f,0,#,#,#,#,#,#
14362,b09d6209-b178-4b41-b3d9-fde7a21f4746,0,#,#,#,#,#,#
14363,b09d1035-6598-408c-9193-64ee5ab7e144,0,#,#,#,#,#,#
14364,b0996585-1618-4c95-b9b5-5e8988caa1d8,0,#,#,#,#,#,#
14365,b095538b-ce6b-4de1-820f-4cc76d8dfcb0,0,#,#,#,#,#,#
14366,b094bb9d-c790-4c53-b12d-abc57b483040,0,#,#,#,#,#,#
14367,b0948926-9439-4362-b91c-4234b39437da,0,#,#,#,#,#,#
14368,b092e1ce-7213-45f1-8bd2-132870048845,24,FEMALE,DARK,DRY,WHITENING,BLACKHEAD,SENSITIVE
14369,b08f4368-c2eb-4217-b8cc-0179944ed13b,35,MALE,DARK,DRY,DRY,#,#
14370,b08f2bbc-4709-45e6-a152-b1ac6c887783,22,FEMALE,BRIGHT,COMBINATION,BLACKHEAD,DRY,ACNE
14371,b08eeec3-2010-41af-a5c8-034740448683,0,#,#,#,#,#,#
14372,b08dabf7-d67b-40de-9291-9b54e662e5b2,0,#,#,#,#,#,#
14373,b08d8d73-d633-48fd-ac95-ce4d202aba51,0,#,#,#,#,#,#
14374,b08aec6f-9017-4cd4-9954-0de9495b3b6c,29,MALE,MIDDLE,DRY,SENSITIVE,ACNE,DRY
14375,b089975a-2497-483e-9ab9-c1cee4d32d62,27,FEMALE,MIDDLE,OILY,WRINKLE,BLACKHEAD,#
14376,b08723d1-586b-4eb4-a79b-3486e7940646,0,#,#,#,#,#,#
14377,b085c32d-8924-46c1-b227-402540f4d637,0,#,#,#,#,#,#
14378,b084bae2-317c-4aca-844e-9da5cac68ef0,34,FEMALE,BRIGHT,COMBINATION,DRY,BLACKHEAD,SENSITIVE
14379,b0802721-3026-442f-8704-d7dad8d21350,0,#,#,#,#,#,#
14380,b07f5de4-57d5-4bb3-a169-4a309dba31ed,18,FEMALE,BRIGHT,COMBINATION,BLACKHEAD,ACNE,SENSITIVE
14381,b07f4536-9ce7-4225-8899-cb00cbeadf63,0,#,#,#,#,#,#
14382,b07d9e46-6d7e-4a52-875a-35a0f7a26094,24,FEMALE,MIDDLE,OILY,WHITENING,BLACKHEAD,ACNE
14383,b079556a-247c-4910-83de-69e8b9777e7d,61,FEMALE,MIDDLE,NORMAL,BLACKHEAD,DRY,#
14384,b077ecd4-a21e-40bd-a4a8-bc84d93bcb36,24,FEMALE,MIDDLE,COMBINATION,DRY,WHITENING,SENSITIVE
14385,b0755f18-a3bb-4732-94b2-b36f8cb8b94a,19,FEMALE,MIDDLE,DRY,DRY,#,#
14386,b074374d-f1d5-4140-b191-bca95e088d3b,0,#,#,#,#,#,#
14387,b073a23f-dc26-4382-be12-0fc66f37b801,23,FEMALE,MIDDLE,DRY,SENSITIVE,WHITENING,DRY
14388,b0708464-56d4-42fd-b462-cec4d83fa3b5,18,FEMALE,MIDDLE,COMBINATION,SENSITIVE,ACNE,BLACKHEAD
14389,b06e1333-aa56-40f5-862d-1fabf190ab58,0,#,#,#,#,#,#
